speaker,words,timestamp
Joe Williams,"I imagine from Chicago, around 35th Street, 31st Street, where the fellows are still doing this kind of thing.",57:51:00
Leonard Feather,"Yeah, I figured you'd recognize the style if not the individuals.",57:56:00
Joe Williams,"Oh, yes.",58:00:00
Leonard Feather,Let's have the rating on that.,58:00:00
Joe Williams,For this one I would have to give it four bells.,58:02:00
Leonard Feather,"Very good, four bells for Sonny Terry, Brownie McGhee, Lightnin' Hopkins, and the fourth member is your namesake, Joe Williams.",58:06:00
Joe Williams,"Oh, yes, I remember Joe Williams, he has been recording for many, many years. He's been recording since at least 1935, '36, '37, I think.",58:13:00
Leonard Feather,Since you started on the scene I guess.,58:22:00
Joe Williams,"Oh, yes, I just came out of high school then, and I wasn't doing anything big. I was singing with Jimmy Newman's orchestra on the air there for about $10 bucks a week.",58:24:00
Leonard Feather,"How about that? Well, it's nice we managed to close with a member of the Joe Williams clan.",58:34:00
Joe Williams,"Wonderful, really wonderful.",58:38:00
Leonard Feather,"Joe, it's so pleasant having you here, always the most articulate of blindfoldees, and I just want to wish you continued success with your solo career. Many, many thanks for being our guest.",58:39:00
Joe Williams,"It's always a pleasure to be with you, Leonard.",58:48:00
Leonard Feather,Tune in again same time next week for Leonard Feather and the Blindfold Test.,58:55:00
